user,email,department,student_lat,student_lon,cluster_id,centroid_lat,centroid_lon,road_distance_km,within_distance_limit
Unknown,N/A,N/A,13.07390862996408,80.22087091796874,0,13.068964320784461,80.22505002290916,0.911,True
Unknown,N/A,N/A,13.07376385560742,80.22088487866694,0,13.068964320784461,80.22505002290916,0.927,True
Unknown,N/A,N/A,13.0698294,80.2242248,0,13.068964320784461,80.22505002290916,0.676,True
Unknown,N/A,N/A,13.0635202,80.2234146,0,13.068964320784461,80.22505002290916,0.947,True
Unknown,N/A,N/A,13.07403515415426,80.22109987788916,0,13.068964320784461,80.22505002290916,0.884,True
Unknown,N/A,N/A,13.069880833911068,80.22407530907384,0,13.068964320784461,80.22505002290916,0.663,True
Unknown,N/A,N/A,13.0698294,80.2242248,0,13.068964320784461,80.22505002290916,0.676,True
Unknown,N/A,N/A,13.06813804824786,80.22648220237143,0,13.068964320784461,80.22505002290916,0.202,True
Unknown,N/A,N/A,13.069857322195707,80.2242959521361,0,13.068964320784461,80.22505002290916,0.68,True
Unknown,N/A,N/A,13.07374361756346,80.22084536466582,0,13.068964320784461,80.22505002290916,0.929,True
Unknown,N/A,N/A,13.069889551084858,80.22436219058406,0,13.068964320784461,80.22505002290916,0.682,True
Unknown,N/A,N/A,13.073652092742634,80.22084181661485,0,13.068964320784461,80.22505002290916,0.943,True
Unknown,N/A,N/A,13.066448923110553,80.23120004147137,0,13.068964320784461,80.22505002290916,0.77,True
Unknown,N/A,N/A,12.8238485752473,79.7006410542822,1,12.823179563250218,79.69647608961263,0.521,True
Unknown,N/A,N/A,12.822758781564389,79.69949256308894,1,12.823179563250218,79.69647608961263,0.348,True
Unknown,N/A,N/A,12.823386,79.6949349,1,12.823179563250218,79.69647608961263,0.336,True
Unknown,N/A,N/A,12.820777680081823,79.69704894858687,1,12.823179563250218,79.69647608961263,0.639,True
Unknown,N/A,N/A,12.821614491297405,79.69820513877426,1,12.823179563250218,79.69647608961263,0.483,True
Unknown,N/A,N/A,12.821678477256732,79.69821090652094,1,12.823179563250218,79.69647608961263,0.478,True
Unknown,N/A,N/A,12.826256134708016,79.7006310470362,1,12.823179563250218,79.69647608961263,0.958,True
Unknown,N/A,N/A,12.919669292789711,80.08727247110292,2,12.919290464164828,80.09055715433107,0.564,True
Unknown,N/A,N/A,12.922382332111344,80.09570561603606,2,12.919290464164828,80.09055715433107,0.91,True
Unknown,N/A,N/A,12.921590117809158,80.09277736721916,2,12.919290464164828,80.09055715433107,0.58,True
Unknown,N/A,N/A,12.919679897037906,80.08735943261799,2,12.919290464164828,80.09055715433107,0.569,True
Unknown,N/A,N/A,12.919686014324688,80.08730169383375,2,12.919290464164828,80.09055715433107,0.563,True
Unknown,N/A,N/A,12.919661232434075,80.08724886298235,2,12.919290464164828,80.09055715433107,0.566,True
Unknown,N/A,N/A,12.919673046909455,80.08731146389975,2,12.919290464164828,80.09055715433107,0.565,True
Unknown,N/A,N/A,12.921493153603045,80.09237374095346,2,12.919290464164828,80.09055715433107,0.536,True
Unknown,N/A,N/A,12.919508,80.0874955,2,12.919290464164828,80.09055715433107,0.579,True
Unknown,N/A,N/A,12.919669754894832,80.0873044926758,2,12.919290464164828,80.09055715433107,0.565,True
Unknown,N/A,N/A,12.922459104022916,80.09591575620576,2,12.919290464164828,80.09055715433107,0.932,True
Unknown,N/A,N/A,12.9212447,80.092511,2,12.919290464164828,80.09055715433107,0.567,True
Unknown,N/A,N/A,12.9195302,80.0874621,2,12.919290464164828,80.09055715433107,0.579,True
Unknown,N/A,N/A,12.9191546,80.08361630000002,2,12.919290464164828,80.09055715433107,0.951,True
Unknown,N/A,N/A,13.0759875,79.6728594,3,13.073307141829268,79.66902825672774,0.607,True
Unknown,N/A,N/A,13.070639814822178,79.66668907774563,3,13.073307141829268,79.66902825672774,0.527,True
Unknown,N/A,N/A,13.0749497,79.6706507,3,13.073307141829268,79.66902825672774,0.264,True
Unknown,N/A,N/A,13.074903169182342,79.67056834296213,3,13.073307141829268,79.66902825672774,0.246,True
Unknown,N/A,N/A,13.119277769061192,80.14729591453279,4,13.122022025684926,80.14908790204242,0.668,True
Unknown,N/A,N/A,13.1245553,80.15219189999999,4,13.122022025684926,80.14908790204242,0.58,True
Unknown,N/A,N/A,13.12174107616959,80.14788216365793,4,13.122022025684926,80.14908790204242,0.406,True
Unknown,N/A,N/A,13.122511309295078,80.14812245854115,4,13.122022025684926,80.14908790204242,0.198,True
Unknown,N/A,N/A,13.12197476851083,80.14784814534147,4,13.122022025684926,80.14908790204242,0.389,True
Unknown,N/A,N/A,13.117878633916495,80.15028343425368,4,13.122022025684926,80.14908790204242,0.999,True
Unknown,N/A,N/A,13.124205918033034,80.1438798413207,4,13.122022025684926,80.14908790204242,0.886,True
Unknown,N/A,N/A,13.121900738673627,80.14773650613196,4,13.122022025684926,80.14908790204242,0.383,True
Unknown,N/A,N/A,13.121811995851766,80.14766278960684,4,13.122022025684926,80.14908790204242,0.381,True
Unknown,N/A,N/A,13.123516165968502,80.14623455390625,4,13.122022025684926,80.14908790204242,0.443,True
Unknown,N/A,N/A,13.1228139,80.1517239,4,13.122022025684926,80.14908790204242,0.78,True
Unknown,N/A,N/A,13.1214371,80.148208,4,13.122022025684926,80.14908790204242,0.505,True
Unknown,N/A,N/A,13.127308259000875,80.15399075782366,4,13.122022025684926,80.14908790204242,0.936,True
Unknown,N/A,N/A,13.120454698445188,80.15478543624573,4,13.122022025684926,80.14908790204242,0.83,True
Unknown,N/A,N/A,13.1226034,80.14741479999999,4,13.122022025684926,80.14908790204242,0.272,True
Unknown,N/A,N/A,13.121793425904627,80.14803533472731,4,13.122022025684926,80.14908790204242,0.417,True
Unknown,N/A,N/A,13.1214371,80.148208,4,13.122022025684926,80.14908790204242,0.505,True
Unknown,N/A,N/A,13.1214371,80.148208,4,13.122022025684926,80.14908790204242,0.505,True
Unknown,N/A,N/A,13.121687142691655,80.14819961763011,4,13.122022025684926,80.14908790204242,0.438,True
Unknown,N/A,N/A,13.127163787906676,80.15381490397493,4,13.122022025684926,80.14908790204242,0.907,True
