user,email,department,student_lat,student_lon,cluster_id,centroid_lat,centroid_lon,road_distance_km,within_distance_limit
Unknown,N/A,N/A,12.8242347,79.70975039999999,0,12.821505961083341,79.70625568717327,0.624,True
Unknown,N/A,N/A,12.81747187489775,79.70979429886916,0,12.821505961083341,79.70625568717327,0.823,True
Unknown,N/A,N/A,12.8242347,79.70975039999999,0,12.821505961083341,79.70625568717327,0.624,True
Unknown,N/A,N/A,12.823246679034304,79.70611274117414,0,12.821505961083341,79.70625568717327,0.199,True
Unknown,N/A,N/A,12.81477462856184,79.70543420607648,0,12.821505961083341,79.70625568717327,0.993,True
Unknown,N/A,N/A,13.1139064,80.2413492,1,13.117180438996764,80.24120720344277,0.689,True
Unknown,N/A,N/A,13.116380961069645,80.24260259468457,1,13.117180438996764,80.24120720344277,0.294,True
Unknown,N/A,N/A,13.050859380647234,80.09935157881307,2,13.04943456305705,80.09406222218031,0.919,True
Unknown,N/A,N/A,13.0508507,80.0993342,2,13.04943456305705,80.09406222218031,0.919,True
Unknown,N/A,N/A,13.0508507,80.0993342,2,13.04943456305705,80.09406222218031,0.919,True
Unknown,N/A,N/A,13.0508507,80.0993342,2,13.04943456305705,80.09406222218031,0.919,True
Unknown,N/A,N/A,13.050471649184066,80.09336116477657,2,13.04943456305705,80.09406222218031,0.18,True
Unknown,N/A,N/A,13.04725551527781,80.09413603684004,2,13.04943456305705,80.09406222218031,0.301,True
Unknown,N/A,N/A,12.970708997628222,80.14512218966837,3,12.972426002881903,80.13740879427637,0.961,True
Unknown,N/A,N/A,12.9730648623223,80.13754168501018,3,12.972426002881903,80.13740879427637,0.072,True
Unknown,N/A,N/A,12.975285631467276,80.13261393561908,3,12.972426002881903,80.13740879427637,0.679,True
Unknown,N/A,N/A,12.975278637450712,80.13257518836431,3,12.972426002881903,80.13740879427637,0.679,True
Unknown,N/A,N/A,12.97309886290613,80.13754874570301,3,12.972426002881903,80.13740879427637,0.091,True
Unknown,N/A,N/A,12.97175798512407,80.13521352758525,3,12.972426002881903,80.13740879427637,0.918,True
Unknown,N/A,N/A,12.9748885,80.1326318,3,12.972426002881903,80.13740879427637,0.651,True
Unknown,N/A,N/A,12.973182963462635,80.1374265867491,3,12.972426002881903,80.13740879427637,0.088,True
Unknown,N/A,N/A,13.1226034,80.14741479999999,4,13.125411575517097,80.15066559466626,0.593,True
Unknown,N/A,N/A,13.119277769061192,80.14729591453279,4,13.125411575517097,80.15066559466626,0.989,True
Unknown,N/A,N/A,13.1223382,80.1516277,4,13.125411575517097,80.15066559466626,0.595,True
Unknown,N/A,N/A,13.1228139,80.1517239,4,13.125411575517097,80.15066559466626,0.54,True
Unknown,N/A,N/A,13.1214371,80.148208,4,13.125411575517097,80.15066559466626,0.826,True
Unknown,N/A,N/A,13.12839592338356,80.15560588911492,4,13.125411575517097,80.15066559466626,0.906,True
Unknown,N/A,N/A,13.12187072141162,80.14770910912321,4,13.125411575517097,80.15066559466626,0.703,True
Unknown,N/A,N/A,12.991323850173943,80.19645784478796,5,12.988694583196896,80.201861604658,0.88,True
Unknown,N/A,N/A,12.991844473310575,80.19898431524656,5,12.988694583196896,80.201861604658,0.567,True
Unknown,N/A,N/A,12.987683663815735,80.20094840128904,5,12.988694583196896,80.201861604658,0.217,True
Unknown,N/A,N/A,12.98795797036588,80.20505149472046,5,12.988694583196896,80.201861604658,0.453,True
Unknown,N/A,N/A,12.791099325569707,80.03736822603265,6,12.793207165577853,80.03296901329344,0.917,True
